date,year,quarter,month_number,month_name,region,zone,main_city,visitor_type,travel_purpose,accommodation_type,visitors,tourist_nights,spend_sar,rooms_available,rooms_sold,occupancy_rate,average_daily_rate_sar,room_revenue_sar,cancellation_rate,satisfaction_score
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Leisure,Hotel,3380,12486,8688512,9824,3209,0.3266,525.38,1685948,0.0785,4.11
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Leisure,Serviced Apartment,1360,5959,4609926,4243,1409,0.3321,299.8,422420,0.066,4.2
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Leisure,Resort,790,3218,2595639,6435,811,0.126,671.2,544346,0.0509,4.18
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Leisure,Other Paid Accommodation,736,3152,2277182,4682,897,0.1916,255.91,229555,0.1128,4.25
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Business,Hotel,1627,7032,5295953,5951,1925,0.3235,531.76,1023631,0.1058,4.29
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Business,Serviced Apartment,646,2469,1738061,4941,781,0.1581,344.65,269173,0.0678,4.43
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Business,Resort,395,1638,1330512,4873,462,0.0948,647.7,299236,0.0765,4.52
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Business,Other Paid Accommodation,369,1616,1440958,5253,407,0.0775,248.76,101243,0.048,3.87
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Religious,Hotel,3175,18402,14563709,9862,4290,0.435,494.09,2119630,0.1058,4.2
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Religious,Serviced Apartment,1523,8360,6296240,6836,2285,0.3343,309.35,706862,0.0943,4.26
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Religious,Resort,692,3721,2965363,8006,1165,0.1455,730.7,851265,0.0494,3.89
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Religious,Other Paid Accommodation,654,3429,2630307,6213,1004,0.1616,217.51,218376,0.0478,4.07
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Family Visit,Hotel,1984,8412,7382035,5541,2546,0.4595,564.04,1436052,0.0471,4.15
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Family Visit,Serviced Apartment,887,3615,2647578,6372,1040,0.1632,377.93,393048,0.096,4.35
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Family Visit,Resort,359,1504,1188638,6191,386,0.0623,661.09,255182,0.0427,4.39
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Family Visit,Other Paid Accommodation,420,1775,1262400,5772,445,0.0771,225.85,100503,0.0608,3.95
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Events,Hotel,589,2656,1789915,5239,716,0.1367,571.08,408895,0.0774,4.2
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Events,Serviced Apartment,243,1076,778182,5554,291,0.0524,363.44,105761,0.1093,4.33
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Events,Resort,139,630,524184,6335,177,0.0279,675.58,119578,0.0108,4.32
2024-11-01,2024,Q4,11,Nov,Madinah,Western,Madinah,Inbound,Events,Other Paid Accommodation,137,538,419073,4747,154,0.0324,228.16,35136,0.0518,4.13
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Leisure,Hotel,4315,9891,4159265,9947,2567,0.2581,544.55,1397868,0.0625,4.45
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Leisure,Serviced Apartment,1753,3583,1498340,9701,920,0.0948,367.54,338139,0.0818,4.59
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Leisure,Resort,1152,2312,909904,5210,649,0.1246,778.4,505178,0.0986,4.2
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Leisure,Other Paid Accommodation,956,2280,913749,3874,692,0.1786,217.72,150662,0.0627,4.26
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Business,Hotel,2159,5000,2436587,7240,1391,0.1921,520.21,723608,0.0778,4.12
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Business,Serviced Apartment,850,1678,685246,5754,356,0.0619,352.48,125483,0.0625,3.97
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Business,Resort,492,1032,423097,5703,268,0.047,652.67,174914,0.119,4.15
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Business,Other Paid Accommodation,457,1197,490261,6105,398,0.0652,208.32,82911,0.1033,4.21
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Religious,Hotel,336,1112,456900,7050,305,0.0433,549.03,167453,0.0568,4.34
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Religious,Serviced Apartment,135,407,184359,5538,119,0.0215,329.6,39222,0.0996,4.27
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Religious,Resort,77,269,110748,6403,69,0.0108,721.92,49812,0.0466,3.98
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Religious,Other Paid Accommodation,67,218,94591,4451,63,0.0142,233.86,14732,0.0576,4.31
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Hotel,2412,5945,2561669,7037,1617,0.2298,493.08,797303,0.029,4.53
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Serviced Apartment,1096,2142,937998,7424,588,0.0792,376.66,221478,0.0774,4.44
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Resort,498,1060,450583,4546,263,0.0579,628.76,165363,0.0711,4.16
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Other Paid Accommodation,452,1059,455462,4913,296,0.0602,235.43,69687,0.0309,4.22
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Events,Hotel,1902,4531,1914824,7249,1309,0.1806,531.09,695194,0.0665,4.74
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Events,Serviced Apartment,651,1491,631625,6067,348,0.0574,380.84,132532,0.0909,4.2
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Events,Resort,397,866,335406,4589,236,0.0514,622.57,146927,0.0981,4.22
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Domestic,Events,Other Paid Accommodation,339,645,281408,5335,172,0.0322,267.09,45939,0.1027,4.34
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Leisure,Hotel,3090,12659,9454113,9027,3605,0.3994,518.68,1869841,0.0698,4.66
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Leisure,Serviced Apartment,1327,5366,4150827,6097,1556,0.2552,404.02,628651,0.0611,4.35
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Leisure,Resort,748,3121,2442307,7770,785,0.101,660.29,518325,0.0389,4.46
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Leisure,Other Paid Accommodation,558,2406,1977728,5125,615,0.12,252.86,155510,0.0712,3.56
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Business,Hotel,1605,6918,5137689,6845,2023,0.2955,518.13,1048183,0.0714,4.31
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Business,Serviced Apartment,534,2204,1656112,4993,621,0.1244,363.56,225771,0.1122,3.96
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Business,Resort,334,1497,1202541,4973,400,0.0804,807.43,322973,0.0653,4.26
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Business,Other Paid Accommodation,274,1193,772809,4576,298,0.0651,270.5,80608,0.0758,4.1
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Religious,Hotel,219,1122,922107,4957,325,0.0656,492.69,160123,0.0685,4.04
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Religious,Serviced Apartment,87,487,372470,5496,134,0.0244,395.67,53020,0.0496,4.12
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Religious,Resort,50,260,199099,5100,72,0.0141,726.81,52330,0.0532,3.86
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Religious,Other Paid Accommodation,50,261,197259,4322,62,0.0143,246.92,15309,0.0875,4.43
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Hotel,1551,6526,5061125,8210,1509,0.1838,458.9,692482,0.1047,3.85
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Serviced Apartment,690,3081,2454432,4970,778,0.1565,348.39,271045,0.1138,4.59
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Resort,359,1393,1068990,5299,383,0.0723,624.59,239217,0.0761,3.89
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Other Paid Accommodation,256,1086,920373,4525,285,0.063,257.2,73301,0.0991,4.18
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Events,Hotel,1011,4514,3177405,5906,1307,0.2213,454.74,594348,0.0797,4.55
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Events,Serviced Apartment,486,2003,1482078,6401,519,0.0811,341.36,177163,0.0781,4.24
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Events,Resort,198,785,530985,3611,193,0.0534,707.2,136489,0.0669,3.73
2024-11-01,2024,Q4,11,Nov,Eastern Province,Eastern,Dammam,Inbound,Events,Other Paid Accommodation,198,771,578920,4623,236,0.051,237.32,56008,0.0548,4.08
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Leisure,Hotel,3200,7578,3118739,9973,2233,0.2239,492.5,1099760,0.0249,4.15
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Leisure,Serviced Apartment,1418,2496,1064221,7841,773,0.0986,368.98,285220,0.0773,4.2
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Leisure,Resort,665,1270,477961,6010,363,0.0604,726.78,263821,0.0771,4.46
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Leisure,Other Paid Accommodation,603,1273,542567,5382,282,0.0524,220.34,62134,0.0573,4.19
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Business,Hotel,1592,3955,1755151,7224,1099,0.1521,572.86,629573,0.1027,4.35
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Business,Serviced Apartment,723,1388,581950,9186,406,0.0442,346.05,140497,0.0726,4.19
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Business,Resort,392,886,370362,3877,227,0.0586,723.46,164225,0.0668,4.54
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Business,Other Paid Accommodation,311,705,269947,4914,206,0.0419,279.69,57616,0.0664,4.36
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Religious,Hotel,274,956,419546,5032,299,0.0594,465.17,139085,0.0383,4.74
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Religious,Serviced Apartment,102,311,119384,3668,101,0.0275,347.73,35120,0.0571,4.56
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Religious,Resort,55,177,79071,5675,51,0.009,704.44,35926,0.0476,4.02
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Religious,Other Paid Accommodation,50,165,71307,4645,50,0.0108,214.55,10727,0.0805,3.92
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Family Visit,Hotel,1751,3354,1377606,6401,838,0.1309,560.09,469357,0.0353,4.43
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Family Visit,Serviced Apartment,763,1713,718310,4985,404,0.081,316.96,128050,0.0407,4.22
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Family Visit,Resort,345,710,298918,5183,190,0.0367,793.52,150768,0.0825,4.45
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Family Visit,Other Paid Accommodation,346,780,333569,5698,206,0.0362,244.55,50376,0.1227,4.3
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Events,Hotel,676,1164,491000,6775,331,0.0489,541.42,179211,0.0603,4.57
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Events,Serviced Apartment,207,428,181099,4719,117,0.0248,294.99,34513,0.0376,4.47
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Events,Resort,132,267,118732,6573,85,0.0129,611.31,51961,0.1046,3.98
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Domestic,Events,Other Paid Accommodation,121,268,123425,5640,75,0.0133,223.91,16793,0.0278,3.93
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Leisure,Hotel,2395,10074,8419375,7663,2968,0.3873,526.98,1564073,0.1024,4.21
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Leisure,Serviced Apartment,852,3785,2515938,6059,883,0.1457,349.18,308321,0.0595,4.3
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Leisure,Resort,487,2017,1444464,5765,620,0.1075,663.54,411392,0.0324,3.81
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Leisure,Other Paid Accommodation,377,1582,1100935,5157,453,0.0878,199.13,90206,0.0947,4.51
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Business,Hotel,1164,5231,4551070,6873,1543,0.2245,509.55,786237,0.0866,4.3
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Business,Serviced Apartment,351,1368,1152526,5650,424,0.075,334.13,141671,0.0477,4.13
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Business,Resort,234,1047,804610,5984,284,0.0475,803.86,228294,0.1068,4.07
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Business,Other Paid Accommodation,208,832,663288,4899,212,0.0433,200.83,42576,0.0971,4.2
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Religious,Hotel,161,896,649833,4309,258,0.0599,568.18,146589,0.0833,4.67
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Religious,Serviced Apartment,66,363,289490,4861,88,0.0181,350.53,30846,0.0878,3.94
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Religious,Resort,50,262,215073,5566,71,0.0128,664.26,47162,0.0769,4.32
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Religious,Other Paid Accommodation,50,295,230843,4376,70,0.016,229.26,16047,0.0586,4.36
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Family Visit,Hotel,1083,4333,3399388,5910,1254,0.2122,484.81,607946,0.0582,4.12
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Family Visit,Serviced Apartment,470,1960,1380410,4358,523,0.12,310.37,162322,0.0596,4.21
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Family Visit,Resort,225,983,809099,6401,286,0.0447,744.3,212869,0.076,4.36
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Family Visit,Other Paid Accommodation,216,906,694699,5945,213,0.0358,244.05,51982,0.0965,4.0
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Events,Hotel,376,1439,1097995,4042,375,0.0928,517.97,194238,0.0548,4.23
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Events,Serviced Apartment,156,654,501252,3350,177,0.0528,287.83,50946,0.0601,4.61
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Events,Resort,89,348,255860,4949,100,0.0202,768.99,76899,0.1107,4.03
2024-11-01,2024,Q4,11,Nov,Asir,Southern,Abha,Inbound,Events,Other Paid Accommodation,77,296,230491,5601,81,0.0145,252.55,20456,0.0485,3.82
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Leisure,Hotel,2567,5580,2527880,7765,1439,0.1853,524.8,755180,0.1562,4.16
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Leisure,Serviced Apartment,1197,2470,1003767,5360,660,0.1231,373.78,246694,0.0483,4.17
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Leisure,Resort,564,1137,434147,8114,321,0.0396,701.2,225084,0.1023,4.25
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Leisure,Other Paid Accommodation,576,1389,634964,4669,382,0.0818,264.52,101046,0.043,4.09
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Business,Hotel,1277,2809,1236587,7952,778,0.0978,476.7,370876,0.0611,4.01
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Business,Serviced Apartment,494,1107,424907,5144,329,0.064,369.17,121455,0.0499,3.93
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Business,Resort,321,698,278861,5412,210,0.0388,668.5,140385,0.0471,4.33
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Business,Other Paid Accommodation,233,457,186930,2672,126,0.0472,251.76,31721,0.1188,4.3
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Religious,Hotel,187,600,280141,5717,180,0.0315,496.15,89306,0.0646,4.25
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Religious,Serviced Apartment,87,279,121417,5122,68,0.0133,349.92,23794,0.0976,4.15
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Religious,Resort,50,179,76938,3688,47,0.0127,735.43,34565,0.0759,4.4
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Religious,Other Paid Accommodation,50,162,68097,5865,41,0.007,238.62,9783,0.0762,4.02
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Family Visit,Hotel,1525,3308,1216897,7186,1026,0.1428,582.25,597390,0.0871,4.59
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Family Visit,Serviced Apartment,581,1286,545429,6488,412,0.0635,378.06,155762,0.0614,4.55
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Family Visit,Resort,327,729,301843,6199,207,0.0334,785.19,162533,0.0574,4.51
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Family Visit,Other Paid Accommodation,236,466,179921,5670,139,0.0245,239.82,33335,0.1039,3.96
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Events,Hotel,435,976,438706,5719,312,0.0546,541.15,168838,0.0799,4.16
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Events,Serviced Apartment,175,358,164622,5437,94,0.0173,324.66,30518,0.0835,3.87
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Events,Resort,110,220,90954,5797,55,0.0095,720.38,39620,0.0318,4.24
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Domestic,Events,Other Paid Accommodation,101,228,102276,5801,60,0.0103,205.24,12314,0.0948,4.02
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Leisure,Hotel,1567,7167,5427130,7701,2011,0.2611,519.4,1044514,0.0603,4.12
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Leisure,Serviced Apartment,835,3263,2415446,5288,939,0.1776,338.41,317765,0.0575,4.31
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Leisure,Resort,446,1799,1239977,5692,532,0.0935,707.6,376442,0.0858,4.13
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Leisure,Other Paid Accommodation,422,1824,1345944,4843,513,0.1059,252.94,129756,0.0373,4.15
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Business,Hotel,883,3767,2970093,7737,743,0.096,529.09,393110,0.0112,4.26
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Business,Serviced Apartment,368,1536,1101910,6345,427,0.0673,355.29,151710,0.1239,3.77
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Business,Resort,172,735,599456,4282,194,0.0453,716.06,138914,0.0662,4.44
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Business,Other Paid Accommodation,166,718,506296,5379,198,0.0368,256.2,50727,0.133,4.39
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Religious,Hotel,123,679,514486,4834,177,0.0366,495.79,87754,0.0414,3.95
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Religious,Serviced Apartment,54,287,220502,4206,83,0.0197,330.3,27414,0.0365,4.54
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Religious,Resort,50,266,199829,4711,76,0.0161,630.87,47945,0.0249,4.3
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Religious,Other Paid Accommodation,50,250,200293,5237,69,0.0132,218.52,15077,0.1048,4.4
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Family Visit,Hotel,836,3493,2589437,6135,1055,0.172,504.16,531883,0.0946,3.84
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Family Visit,Serviced Apartment,356,1466,1078023,5526,408,0.0738,356.45,145432,0.0922,4.33
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Family Visit,Resort,180,761,557120,6073,233,0.0384,768.48,179055,0.1177,4.46
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Family Visit,Other Paid Accommodation,202,816,619234,5975,230,0.0385,222.46,51165,0.0469,3.7
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Events,Hotel,322,1286,1016747,6178,360,0.0583,536.43,193114,0.0955,4.56
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Events,Serviced Apartment,102,442,345736,5439,126,0.0232,341.17,42986,0.0101,4.0
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Events,Resort,58,224,181165,4537,63,0.0139,720.25,45375,0.1035,4.29
2024-11-01,2024,Q4,11,Nov,Tabuk,Northern,Tabuk,Inbound,Events,Other Paid Accommodation,59,265,195372,5500,76,0.0138,216.15,16427,0.093,4.49
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Leisure,Hotel,7800,16426,8571573,14386,4775,0.3319,552.28,2637136,0.062,4.22
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Leisure,Serviced Apartment,3107,5958,2865166,10763,1710,0.1589,358.84,613620,0.0816,4.16
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Leisure,Resort,1776,3574,1777775,5935,925,0.1559,771.75,713864,0.05,4.35
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Leisure,Other Paid Accommodation,1722,3847,1606861,7161,1047,0.1462,246.08,257649,0.0528,4.14
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Business,Hotel,4140,8981,3824782,10214,2126,0.2081,613.31,1303901,0.0592,4.11
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Business,Serviced Apartment,2023,3822,1844196,8334,1085,0.1302,432.11,468840,0.0789,4.07
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Business,Resort,881,1734,800232,4925,510,0.1036,924.63,471559,0.0553,4.25
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Business,Other Paid Accommodation,910,2115,1076160,6554,548,0.0836,271.52,148795,0.0759,4.26
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Religious,Hotel,581,2062,1080054,6614,644,0.0974,644.93,415335,0.0769,4.28
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Religious,Serviced Apartment,245,808,365891,5262,198,0.0376,386.54,76535,0.1007,4.45
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Religious,Resort,128,444,206881,4516,137,0.0303,775.22,106204,0.0253,4.1
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Religious,Other Paid Accommodation,120,387,167622,5520,124,0.0225,290.03,35964,0.0645,4.32
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Family Visit,Hotel,4568,9644,4635046,11666,2553,0.2188,533.67,1362462,0.1162,4.4
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Family Visit,Serviced Apartment,1714,3719,1674491,7800,1091,0.1399,447.13,487817,0.0842,4.1
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Family Visit,Resort,1072,2132,1048183,5783,598,0.1034,951.15,568790,0.0893,4.5
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Family Visit,Other Paid Accommodation,989,2063,944234,4542,511,0.1125,285.85,146069,0.0192,4.19
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Events,Hotel,3147,5624,2859692,9021,1316,0.1459,530.5,698141,0.0686,4.29
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Events,Serviced Apartment,1209,2789,1352104,6126,744,0.1214,448.73,333857,0.042,4.19
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Events,Resort,671,1546,751722,4990,432,0.0866,898.49,388148,0.0735,4.54
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Domestic,Events,Other Paid Accommodation,542,1121,541638,6537,333,0.0509,283.75,94488,0.061,4.2
2024-12-01,2024,Q4,12,Dec,Riyadh,Central,Riyadh,Inbound,Leisure,Hotel,4973,20399,18438444,12374,5271,0.426,575.22,3031983,0.05,4.09
